Solution_ID,Text
1501,"Luminaire avec système de contrôle pour les parties communes, Luminaire, Eclairage, Bâtiment"
1502,"Chauffe eau thermodynamique collectif à accumulation, Production, Eau Chaude Sanitaire, Eau"
1503,"Logiciel de réduction de consommation d'ordinateurs, Bureautique, Bâtiment"
1504,"Raccordement d'un bâtiment à un réseau de froid, Climatisation, CVC, Bâtiment"
1505,"Récupération de chaleur sur une tour de refroidissement, Récupération de chaleur, Chaudière, Utilités"
1506,"Presse à injecter hybride en remplacement de presse hydraulique, Circuit de puissance, Presse, Procédés"
1507,"Optimisation d'un moteur diesel, Moteur, Moteur, Utilités"
1508,"Autopartage, Ecoconduite, Transport, Technologies énergétiques"
1509,"Stockage de déchets en mode bioréacteur, Traitement, Déchets"
1510,"Valorisation du biogaz, Traitement, Déchets"
1511,"Co-incinération des déchets, Traitement, Déchets"
1522,"Pompe à chaleur haute température avec système à absorption, Récupération de chaleur, Procédés"
1534,"Optimisation du fonctionnement des extracteurs, Extracteur d'air, Ventilation de refroidissement"
1554,"Vitrage à faible émissivité / vitrage à contrôle solaire, Vitrage, Enveloppe, Bâtiment"
1555,"Triple vitrage, Vitrage, Enveloppe, Bâtiment"
1556,"Vitrage à teinte électrique / Vitrage électrochrome, Vitrage, Enveloppe, Bâtiment"
1557,"Vitrage à store intégré, Vitrage, Enveloppe, Bâtiment"
1558,"Optimisation de l'orientation des façades vitrées, Vitrage, Enveloppe, Bâtiment"
1559,"Optimisation de la phase poste minage (explosion) roulage dans les carrières, Gestion et pilotage, Transport, Technologies énergétiques"
1560,"Arrêt des locotracteurs lors de leur chargement, Report modal, Transport, Technologies énergétiques"
1561,"Récupération de l’énergie potentielle de descente des bras des engins de manutention, Matériel roulant, Transport, Technologies énergétiques"
1568,"Méthode de séchage par refroidissement lent différé : la dryération, Dryération, Séchage silo"
1571,"Ajout de rupteurs de ponts thermiques, Isolation, Enveloppe, Bâtiment"
1572,"Pare soleil végétal, Isolation, Enveloppe, Bâtiment"
1573,"Auto contrôle de l'étanchéité à l'air, Etanchéité et infiltrations, Enveloppe, Bâtiment"
1574,"Construction d'un bâtiment passif, Isolation, Enveloppe, Bâtiment"
1575,"Panneaux d'isolation sous vide, Isolation, Enveloppe, Bâtiment"
1576,"Choisir la consigne du thermostat de ventilation, Pilotage, Séchage silo"
1577,"Calculer le réchauffement de l'air dans le ventilateur, Ventilateur de refroidissement, Ventilation de refroidissement"
1578,"Evaluer les possibilités de ventilation simultanée, Ventilation multi-cellules, Ventilation de refroidissement"
1579,"Adapter la température de séchage aux caractéristiques du grain, Pilotage, Séchage silo"
1580,"Evaluer la Consommation Thermique Spécifique (CTS) du séchoir à grains, Suivi des performances, Séchage silo"
1581,"Favoriser le pré-nettoyage du grain, Colonne sécheuse, Séchage silo"
1582,"Choisir son mode de pré-stockage, Pilotage, Séchage silo"
1583,"Améliorer l’isolation de la colonne sécheuse, Colonne sécheuse, Séchage silo"
1586,"Echangeur air/eau en haut du séchoir, Séchage, Procédés"
1587,"Echangeur air/eau en haut du séchoir, Récupérateur de chaleur, Séchage silo"
1588,"Evaluer la durée de ventilation d’un palier, Suivi des performances, Ventilation de refroidissement"
1589,"Variateur de vitesse sur le ventilateur séchoir, Ventilateur séchoir, Séchage silo"
1590,"Entretien des courroies de transmission, Ventilateur séchoir, Séchage silo"
1591,"Brûleurs de gaz naturel à veine d'air en remplacement des échangeurs de vapeur, Brûleur, Séchage silo"
1593,"Entretien des courroies de transmission, Ventilateur de refroidissement, Ventilation de refroidissement"
1594,"Sous-comptage gaz, Sous-compteur gaz, Séchage silo"
1595,"Variateur de vitesse au niveau de la fosse de réception, Fosse de réception, Manutention"
1596,"Variateur de vitesse sur le cyclone, Cyclone, Aspiration et Dépoussiérage"
1597,"Fonctionnement du moteur en charge plutôt qu'à vide, Transporteur à bande, Manutention"
1598,"Chaudière biomasse, Chaudière, Séchage silo"
1599,"ETM en cycle fermé, Energie Thermique des Mers - ETM, Energies marines renouvelables, Nouvelles énergies"
1600,"ETM en cycle ouvert, Energie Thermique des Mers - ETM, Energies marines renouvelables, Nouvelles énergies"
1601,"ETM en cycle hybride, Energie Thermique des Mers - ETM, Energies marines renouvelables, Nouvelles énergies"
1602,"Eolienne offshore flottante, Eolien offshore, Energies marines renouvelables, Nouvelles énergies"
1603,"Fondations des éoliennes offshores posées, Eolien offshore, Energies marines renouvelables, Nouvelles énergies"
1604,"Hydrolienne flottante, Hydroliennes, Energies marines renouvelables, Nouvelles énergies"
1605,"Hydrolienne à flux axial, Hydroliennes, Energies marines renouvelables, Nouvelles énergies"
1606,"Colonne d'eau oscillante côtière, Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1607,"Colonne d'eau oscillante immergée, Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1608,"Houlomoteur à déferlement, Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1609,"Système oscillant à translation, Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1610,"Système oscillant à rotation ou « serpent de mer », Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1611,"Simple bassin de retenue, Energie marémotrice, Energies marines renouvelables, Nouvelles énergies"
1612,"Double bassin de retenue, Energie marémotrice, Energies marines renouvelables, Nouvelles énergies"
1613,"SWAC en boucle fermée, Climatisation à l'Eau Naturellement Froide (SWAC), Energies marines renouvelables, Nouvelles énergies"
1614,"SWAC en boucle ouverte, Climatisation à l'Eau Naturellement Froide (SWAC), Energies marines renouvelables, Nouvelles énergies"
1615,"Choix du fluide frigorigène, Maintenance, Utilités"
1616,"Stockage de froid par chaleur sensible, Stockage, Froid, Utilités"
1617,"Stockage de froid par chaleur latente, Stockage, Froid, Utilités"
1618,"Stockage de froid par voie termochimique, Stockage, Froid, Utilités"
1619,"Remplacer le compresseur par un éjecteur, Machines frigorifiques, Utilités"
1620,"Isolation thermique par rideau d'air, Chambre froide, Froid, Utilités"
1621,"Machine frigorifique à compression, Machines frigorifiques, Utilités"
1622,"Machine frigorifique à compression bi-étagée, Machines frigorifiques, Utilités"
1623,"Plafond rayonnant à eau chaude, Chauffage, CVC, Bâtiment"
1624,"Plafond rayonnant réversible, Chauffage, CVC, Bâtiment"
1627,"Déshumidification de l'air par groupe à absorption indirect, Climatisation, CVC, Bâtiment"
1628,"Ventilateur de plafond réversible, Ventilation, CVC, Bâtiment"
1629,"Peinture à haute efficacité énergétique, Isolation, Enveloppe, Bâtiment"
1630,"Thermofrigopompe, Récupération de chaleur, Froid, Utilités"
1631,"Garde-Corps, Appareils électriques, Bâtiment"
1632,"Panneaux solaires thermiques, Capteur, Solaire thermique, Nouvelles énergies"
1633,"Remplacement des aérothermes vétustes par des nouveaux aérothermes à eau chaude, Chauffage, CVC, Bâtiment"
1634,"Remplacement des aérothermes vétustes par des nouveaux aérothermes à vapeur, Chauffage, CVC, Bâtiment"
1635,"Chauffe-Eau Solaire Collectif Individualisé (CESCI), Production, Eau Chaude Sanitaire, Eau"
1636,"Chauffe-Eau Solaire Collectif avec Appoint Individualisé (CESCAI), Production, Eau Chaude Sanitaire, Eau"
1637,"Variation de température sur le réseau de chaleur, Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1638,"Sur isolation du réseau de chaleur, Production, Réseau de chaleur, Technologies énergétiques"
1639,"Variation électronique de vitesse sur un réseau de chaleur, Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1640,"Suivi de la performance du réseau de chaleur, Production, Réseau de chaleur, Technologies énergétiques"
1641,"Sous station collective performante, Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1642,"Fourniture d'énergie partielle à certains clients, Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1643,"Ballon d'hydro accumulation pour optimiser l'utilisation du bois, Biomasse, Nouvelles énergies"
1644,"Solaire thermique centralisé pour un réseau de chaleur, Production, Réseau de chaleur, Technologies énergétiques"
1645,"Optimisation du tracé du réseau de chaleur, Production, Réseau de chaleur, Technologies énergétiques"
1646,"Chaudière à vapeur basse pression, Chaudière, Vapeur, Utilités"
1647,"Conception pointue du réseau de diffusion d’air, Réseau aéraulique, Ventilation de refroidissement"
1648,"Suivi de l’étanchéité du réseau et nettoyage des gaines, Réseau aéraulique, Ventilation de refroidissement"
1649,"Dimensionnement du diamètre des nourrices, Réseau aéraulique, Ventilation de refroidissement"
1650,"Dimensionnement du groupe moto-ventilateur, Ventilateur de refroidissement, Ventilation de refroidissement"
1651,"Ventilation assistée par groupe froid, Groupe froid, Ventilation de refroidissement"
1653,"Variateur de vitesse sur le ventilateur de refroidissement, Ventilateur de refroidissement, Ventilation de refroidissement"
1654,"Bonnes pratiques pour mieux ventiler, en évitant le bridage du ventilateur, Silencieux, Ventilation de refroidissement"
1655,"Ventilation par aspiration, Ventilateur de refroidissement, Ventilation de refroidissement"
1656,"Utilisation d’un cahier de suivi de ventilation, Suivi des performances, Ventilation de refroidissement"
1657,"Gestion des arrivages/allotements des lots en fonction de leur humidité, Pilotage, Séchage silo"
1658,"Réduire les erreurs de tri des déchets, Tri, Déchets"
1661,"Bénéficier d'une exonération partielle de la TICFE (ou CSPE), Contrat, Gestion des énergies, Management (ISO 50 001)"
1664,"Négocier la récupération des palettes/fûts avec le prestataire de déchets, Stockage de déchets, Déchets"
1665,"Bénéficier d'une exonération de la TICGN, Contrat, Gestion des énergies, Management (ISO 50 001)"
1666,"Optimiser les flux déchets, Stockage de déchets, Déchets"
1667,"Négocier les contrats déchets avec le prestataire actuel, Stockage de déchets, Déchets"
1668,"Lancer un appel d’offres, Tri, Déchets"
1669,"Optimiser les taxes associées à la gestion des déchets, Tri, Déchets"
1670,"Optimiser le stockage des déchets, Stockage de déchets, Déchets"
1671,"Surveiller que le traitement facturé correspond bien au poids net sans les contenants, Stockage de déchets, Déchets"
1672,"Optimiser les fréquences des enlèvements des contenants des déchets, Stockage de déchets, Déchets"
1673,"Surveiller que le tonnage racheté correspond bien au poids réel dans mon contenant, Stockage de déchets, Déchets"
1674,"Séparer un déchet pour une meilleure valorisation, Valorisation, Déchets"
1675,"Mettre en place le tri des papiers, Tri, Déchets"
1677,"Deshydrater un déchet pour réduire le volume stocké, transporté et traité, Stockage de déchets, Déchets"
1678,"Réduire le gaspillage alimentaire en mettant en place le don, Valorisation, Déchets"
1679,"Mettre en place le don (hors alimentaire), Valorisation, Déchets"
1680,"Etudier de nouvelles chaînes de valorisation des déchets de bois (y compris les palettes) en cherchant une valeur ajoutée pour l'entreprise., Valorisation, Déchets"
1681,"Valoriser les boues et les eaux polluées, Valorisation, Déchets"
1682,"Mettre en place un économiseur d'eau sur les sanitaires, Réseau, Eau"
1683,"Réduire la quantité d'eau consommée lors des phases de nettoyage, Eau Chaude Sanitaire, Eau"
1684,"Mettre en place un circuit fermé de refroidissement, Réseau, Eau"
1685,"Asservir l'usage de l'eau au process, Eau de procédés, Eau"
1686,"Optimisation contrat eau / Taxes d'assainissement, Assainissement, Eau"
1687,"Préchauffer l'air neuf entrant, Chauffage, CVC, Bâtiment"
1688,"Réduire la température de l'air en entrée dans les équipements d'air comprimé, Gestion et pilotage, Air comprimé, Utilités"
1689,"Mettre des bennes fermées pour limiter l'humidité, Stockage de déchets, Déchets"
1690,"Optimiser une filière de valorisation déchet existante, Valorisation, Déchets"
1691,"Optimiser le tri des inertes, Tri, Déchets"
1692,"Réemployer / réutiliser les matériaux inertes sur le même chantier ou sur un autre chantier, Recyclage, Déchets"
1693,"Remplacer les groupes froids, Maintenance, Froid, Utilités"
1694,"Optimisation de la consommation d'énergie sur les chantiers, Gestion et pilotage, Transport, Technologies énergétiques"
1695,"Remplacer un équipement par un équivalent plus performant, Gestion et pilotage, Utilités"
1697,"Mettre en place des bacs de récupération sous les fûts et AD Blue, Stockage de déchets, Déchets"
1698,"Mettre en place un bac de décantation avant rejet à la nature, Traitement, Déchets"
1699,"Risque de pollution des sols sur les stockages derrière les ateliers, Stockage de déchets, Déchets"
1700,"Location du support de sachet plastique, Valorisation, Déchets"
1701,"Etudier la faisabilité et la rentabilité du regroupement des compteurs électriques et l'optimisation des puissances souscrites, Contrat, Gestion des énergies, Management (ISO 50 001)"
1702,"Utilisation d'huiles et additifs pour réduire les frottements et la consommation de carburant., Gestion et pilotage, Utilités"
1703,"Etudier l'optimisation de l'installation de chauffage (allonger la gaine de soufflage, passer à une centrale double flux avec préchauffage de l'air entrant), Chauffage, CVC, Bâtiment"
1704,"Remplacer les chariots élévateurs ""propane"" par des électriques, Matériel roulant, Transport, Technologies énergétiques"
1705,"Suivre la consommation des véhicules du parc automobile, Gestion et pilotage, Transport, Technologies énergétiques"
1706,"Remplacer les PAC, Chauffage, CVC, Bâtiment"
1707,"Arrêter l'utilisation de la chaudière gaz pour utiliser les PAC, Chauffage, CVC, Bâtiment"
1708,"Changer les ordinateurs fixes par des ordinateurs portables, Bureautique, Bâtiment"
1709,"Faire une étude carbone des préconisations, Capture, Capture et stockage du CO2, Technologies énergétiques"
1710,"Favoriser la communication digitale au catalogue papier, Valorisation, Déchets"
1711,"Remplacer le chauffage des bains au gaz par une solution de production d’eau chaude ENR, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1712,"Mettre en place des portes sectionnelles pour garder la chaleur dans l’usine, Etanchéité et infiltrations, Enveloppe, Bâtiment"
1713,"Films anti-chaleur sur les baies vitrées, Vitrage, Enveloppe, Bâtiment"
1714,"Optimiser la production d'eau traitée (osmosé, filtration), Production, Eau"
